time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.7323874965767904,1.084136609737788,14.130629204914404,0.21153371970736234,0.021967034323836288,0.0,-0.8929701275694399,1.8757347522818908,3.517023804948866,0.14865870450172744,-0.06877122467454605,0.0,408.4162805546023,409.58310305317417,410.7572981256778,410.64224747126775
2.1600000000000015,-0.7864747435877781,1.201442963879402,14.346227154242147,0.21993425195161098,0.0175081925684335,0.0,-0.9094566511417261,2.035265499542659,3.6687527788542345,0.1107820213125886,-0.08870243417292732,0.0,472.17944027240736,470.6350802786568,473.53350522145536,470.62672018945614
2.2200000000000015,-0.8413749459253064,1.3275363615833848,14.56665273690933,0.22628300334595775,0.011945500309620272,0.0,-0.920065916096062,2.1683467959735396,3.6785104589621356,0.09335148586233967,-0.10225325932903563,0.0,427.9198920788024,426.75696172191556,429.9006690846916,428.4311474735208
2.2800000000000016,-0.8968070120604416,1.4616535640651966,14.787372196923359,0.23260091114448578,0.006659673458400128,0.0,-0.9271765291166101,2.30267201996336,3.6785860517465605,0.12222779320180446,-0.06901008175457796,0.0,424.87387295236084,427.7073229558773,423.5873930893381,426.0734240819302
2.3400000000000016,-0.9525951616409398,1.6046046484653622,15.010880279088337,0.23985054422629482,0.0030380634583693222,0.0,-0.9320351516932109,2.462929397117797,3.7710509884076147,0.1178707217709686,-0.04707614119796789,0.0,456.23587790636725,457.9812673069322,455.49768366444874,455.161869914956
2.4000000000000017,-1.0086091372055936,1.7577476746725804,15.241698750699591,0.2469206759401077,8.791523738338469e-05,0.0,-0.9347763054579613,2.6423702766881267,3.922000882423773,0.11776511687315536,-0.05372163660302398,0.0,475.8361093278056,475.3257244992516,475.67442186887104,475.67779857756784
2.4600000000000017,-1.0647184737896458,1.9223565110269247,15.483731295928914,0.25354966415064784,6.279810769825531,0.0,-0.9351299538412554,2.8450837896837804,4.144505055887039,0.08907755620217815,-0.06718645074342833,0.0,498.9237157618105,497.9376282521193,499.9015339496731,497.8155603611175
2.520000000000002,-1.120769994493028,2.098656301722373,15.73673200308525,0.2590030454083312,6.276016970863724,0.0,-0.9328278444264272,3.0318780940371095,4.287944210770106,0.09428546172220478,-0.056306829873748146,0.0,476.84122618842906,477.66906082434343,477.9067601580754,478.3098691897067
2.580000000000002,-1.176652072883125,2.2845814281640497,15.991973023036465,0.2642911004626649,6.272461494688159,0.0,-0.9296370891153664,3.1659912123129836,4.220101309881643,0.07152536637429222,-0.06592883837014056,0.0,411.2426197296893,410.3864878974553,411.76479523304505,409.75299997132447
2.640000000000002,-1.2322746788803058,2.478844497124092,16.243978120798136,0.26878787574629115,6.268382817556095,0.0,-0.9241186107356424,3.309698666583099,4.179982320047284,0.0810313496722625,-0.07242568031371129,0.0,420.1905489641128,419.6230752534175,420.48707476092,421.3146093694754
2.700000000000002,-1.2874621176842522,2.6823851333667177,16.495731724801182,0.27367424564760423,6.26446399007842,0.0,-0.9150834014644524,3.4752386386986553,4.211372722822566,0.08224304941347038,-0.05394291284548476,0.0,444.9651561731038,446.4726031413849,443.51228337958185,443.6171829857951
2.760000000000002,-1.3420758506330754,2.8953763311380416,16.747392969088033,0.27844448772060293,6.261546682287307,0.0,-0.9051178308768789,3.6247356924926475,4.177188794513095,0.0733741770104678,-0.03967848959174039,0.0,423.2416269894102,424.46608044490404,423.8162034605403,423.05851181127554
